polygonLon,polygonLat,addressLon,addressLat,clusterNum
-79.95092,41.525432,-79.92011713,41.50407205,1
-79.949229,41.525419,-79.95786791,41.47232611,1
-79.944937,41.52538,-79.91390354,41.46733958,1
-79.942587,41.525351,-79.95051907,41.49555335,1
-79.942227,41.525348,-79.94295634,41.46850418,1
-79.941952,41.52522,-79.95767349,41.47561789,1
-79.940054,41.524899,-79.95919597,41.48857223,1
-79.939541,41.524813,-79.93359139,41.49694304,1
-79.939421,41.524796,-79.93468628,41.4920666,1
-79.939371,41.524788,-79.95486684,41.43243959,2
-79.931416,41.523519,-79.95529513,41.43631024,2
-79.925613,41.522588,-79.9303159,41.42654088,2
-79.925618,41.522395,-79.92929871,41.43966752,2
-79.925726,41.518172,-79.95364388,41.44027252,2
-79.925847,41.513526,-79.95715891,41.44668008,2
-79.924982,41.513503,-79.95782442,41.43574548,2
-79.921951,41.513507,-79.9542893,41.43779132,2
-79.918284,41.513499,-79.93962635,41.45016122,2
-79.914347,41.513521,-79.92739834,41.43552797,2
-79.912719,41.513524,-79.95720568,41.43538024,2
-79.91207,41.513535,-79.93248262,41.42684557,2
-79.909552,41.513521,-79.95534941,41.4354643,2
-79.909341,41.513524,-79.95368565,41.43563449,2
-79.908812,41.513531,-79.95712135,41.43585766,2
-79.908809,41.512948,-79.91923138,41.43734657,2
-79.908808,41.512659,-79.96000848,41.44870093,2
-79.908807,41.512507,-79.96399709,41.43335526,2
-79.9088,41.511055,-79.96329631,41.43417345,2
-79.9088,41.510906,-79.92764789,41.44356186,2
-79.908796,41.51019,-79.92778756,41.44419817,2
-79.908749,41.500005,-79.92165483,41.43844112,2
-79.908623,41.496178,-79.93904045,41.42597958,2
-79.908533,41.493228,-79.94247972,41.42609889,2
-79.907521,41.493311,-79.96660608,41.44533579,2
-79.90751,41.493166,-79.95479708,41.44006365,2
-79.907381,41.493174,-79.94774986,41.42790736,2
-79.907149,41.490798,-79.92464184,41.43785278,2
-79.90664,41.486028,-79.9308477,41.42714036,2
-79.906164,41.48143,-79.93195364,41.42505869,2
-79.906101,41.480994,-79.95243991,41.4346259,2
-79.900728,41.481223,-79.92279995,41.44000488,2
-79.898737,41.481302,-79.94613775,41.42662694,2
-79.895223,41.481458,-79.91326415,41.45621765,2
-79.894378,41.481494,-79.95697538,41.43823194,2
-79.895049,41.4806,-79.95573793,41.45254465,2
-79.896603,41.478529,-79.9544438,41.43554852,2
-79.898542,41.47594,-79.96311904,41.45224843,2
-79.899497,41.474559,-79.93204576,41.4265499,2
-79.900005,41.473804,-79.92057846,41.43922401,2
-79.900366,41.47327,-79.9347649,41.4459843,2
-79.900378,41.473251,-79.93325635,41.44401642,2
-79.900414,41.473193,-79.95624089,41.43583727,2
-79.900427,41.473175,-79.92094899,41.43805282,2
-79.902273,41.470608,-79.93186787,41.42593015,2
-79.902395,41.470083,-79.95593271,41.43600483,2
-79.902676,41.468879,-79.94765819,41.42773075,2
-79.906233,41.456113,-79.95518711,41.43683575,2
-79.90667,41.454497,-79.95901995,41.43378073,2
-79.90684,41.45389,-79.84115451,41.38586642,3
-79.908756,41.446786,-79.8241832,41.39587727,3
-79.910121,41.442258,-79.83724905,41.39930185,3
-79.910882,41.43974,-79.84981433,41.40198168,3
-79.913482,41.440093,-79.8396393,41.40535884,3
-79.914916,41.434893,-79.83783607,41.39788626,3
-79.915962,41.431095,-79.82643091,41.39799593,3
-79.916312,41.429829,-79.83527357,41.40518152,3
-79.925262,41.42354,-79.82492399,41.39188844,3
-79.926988,41.422445,-79.82971385,41.39957825,3
-79.927257,41.422275,-79.8357832,41.40791799,3
-79.927561,41.422088,-79.83345016,41.39886248,3
-79.927731,41.421975,-79.85039118,41.40285733,3
-79.928001,41.421815,-79.83367894,41.40486542,3
-79.927889,41.420339,-79.83662042,41.40976581,3
-79.927767,41.419319,-79.83542401,41.39994632,3
-79.927625,41.418765,-79.85066147,41.40285761,3
-79.927454,41.418483,-79.83756573,41.40000172,3
-79.92719,41.418047,-79.83506037,41.4002552,3
-79.927101,41.417831,-79.84485642,41.4043318,3
-79.927019,41.417631,-79.8357513,41.39696312,3
-79.926491,41.41532,-79.83089184,41.39812362,3
-79.926227,41.414591,-79.84269452,41.38586768,3
-79.92609,41.414368,-79.83845421,41.4003682,3
-79.926058,41.414314,-79.84615812,41.40410279,3
-79.925988,41.4142,-79.82839434,41.39365856,3
-79.925919,41.414087,-79.83670848,41.407765,3
-79.925817,41.41392,-79.83362233,41.40426855,3
-79.925734,41.413785,-79.83277302,41.39681432,3
-79.925512,41.413542,-79.82941107,41.3991879,3
-79.9254,41.41342,-79.8273108,41.39523489,3
-79.925287,41.413298,-79.83135926,41.39436372,3
-79.924967,41.412951,-79.83704475,41.405123,3
-79.92436,41.41259,-79.8228577,41.3919705,3
-79.924319,41.412579,-79.84218219,41.38579807,3
-79.923532,41.412369,-79.85290036,41.40322956,3
-79.922718,41.412317,-79.83707697,41.39836295,3
-79.921342,41.412403,-79.82509858,41.39479121,3
-79.916387,41.413349,-79.83680174,41.40534629,3
-79.916238,41.413377,-79.83888961,41.39625352,3
-79.91609,41.413406,-79.83148115,41.39375244,3
-79.915707,41.413479,-79.83362305,41.40065904,3
-79.915402,41.413661,-79.82371805,41.39057224,3
-79.915046,41.413964,-79.83315144,41.39730332,3
-79.914488,41.414303,-79.82509393,41.39625001,3
-79.913969,41.414464,-79.84252028,41.41227837,3
-79.912915,41.414665,-79.83662058,41.39790745,3
-79.910922,41.414996,-79.82497986,41.38937738,3
-79.910883,41.415002,-79.83955533,41.39045949,3
-79.910075,41.415167,-79.82471001,41.39041615,3
-79.908477,41.415223,-79.84014642,41.4057186,3
-79.908079,41.415237,-79.83878734,41.40614768,3
-79.90757,41.41527,-79.83174946,41.40233862,3
-79.90745,41.415279,-79.84719696,41.40273144,3
-79.907107,41.415317,-79.84170863,41.40982107,3
-79.906954,41.415333,-79.83041493,41.39552354,3
-79.906437,41.415391,-79.83014693,41.39707853,3
-79.906125,41.415487,-79.84164614,41.40560524,3
-79.905579,41.415654,-79.82648155,41.39165947,3
-79.904321,41.416228,-79.82238984,41.3918315,3
-79.904283,41.416251,-79.83898006,41.39821117,3
-79.90399,41.416426,-79.8331306,41.40037003,3
-79.903696,41.416601,-79.82826096,41.39394871,3
-79.903532,41.416699,-79.8330554,41.39941797,3
-79.902814,41.417048,-79.8354454,41.39513639,3
-79.902575,41.417122,-79.84706057,41.38786343,3
-79.902136,41.417258,-79.82965545,41.39645004,3
-79.90081,41.417642,-79.84130278,41.40606414,3
-79.899394,41.417836,-79.83176909,41.40045493,3
-79.898447,41.417911,-79.83004936,41.39744515,3
-79.897327,41.418,-79.83659709,41.40563651,3
-79.894935,41.417998,-79.82322525,41.39038197,3
-79.894766,41.417991,-79.83423764,41.39538413,3
-79.893134,41.417933,-79.83581858,41.40534554,3
-79.892854,41.417923,-79.85243645,41.402009,3
-79.891556,41.417886,-79.83811861,41.3994855,3
-79.891237,41.417877,-79.84206329,41.40613049,3
-79.890847,41.417797,-79.83887047,41.40527354,3
-79.890567,41.41774,-79.83516421,41.39547056,3
-79.890393,41.417729,-79.83584808,41.40805029,3
-79.890239,41.417719,-79.83205272,41.4040038,3
-79.889849,41.417708,-79.83680716,41.41431055,3
-79.889574,41.417785,-79.83249722,41.39674467,3
-79.88914,41.417946,-79.8253892,41.39616814,3
-79.888875,41.418044,-79.84016159,41.40626509,3
-79.884476,41.419677,-79.83236038,41.39471998,3
-79.88414,41.419784,-79.83916579,41.41359593,3
-79.883429,41.420012,-79.83811319,41.41625111,3
-79.882717,41.420239,-79.83819402,41.41212336,3
-79.882243,41.420391,-79.82438957,41.39524752,3
-79.881315,41.420489,-79.83731662,41.40689663,3
-79.880054,41.420457,-79.83403698,41.39590278,3
-79.879011,41.420165,-79.83498284,41.39614004,3
-79.877563,41.419318,-79.83738254,41.41495018,3
-79.877091,41.418539,-79.84806924,41.38790379,3
-79.877097,41.418381,-79.84115795,41.38923527,3
-79.87711,41.418036,-79.824879,41.39006521,3
-79.877124,41.417691,-79.83796895,41.3991276,3
-79.87715,41.417044,-79.82396936,41.39204045,3
-79.877296,41.41607,-79.8353375,41.40029314,3
-79.877326,41.415871,-79.84351784,41.41278347,3
-79.877196,41.415554,-79.83102247,41.39421458,3
-79.876654,41.415269,-79.84150087,41.41296659,3
-79.876359,41.415118,-79.83211612,41.39646679,3
-79.875535,41.414827,-79.8499308,41.40244178,3
-79.874815,41.414573,-79.83186982,41.40092204,3
-79.874776,41.414559,-79.84101319,41.40462371,3
-79.873616,41.414135,-79.83212698,41.40081364,3
-79.87291,41.413973,-79.82976902,41.39934448,3
-79.872141,41.413967,-79.83583221,41.40526751,3
-79.871072,41.41396,-79.84823673,41.40417379,3
-79.870195,41.413969,-79.83354241,41.39361759,3
-79.869398,41.413943,-79.83157144,41.39639219,3
-79.869277,41.413939,-79.82433716,41.39268172,3
-79.869194,41.413936,-79.84496491,41.41021229,3
-79.869184,41.413976,-79.82472754,41.3974743,3
-79.869268,41.41397,-79.83615666,41.40467022,3
-79.869259,41.414001,-79.83279334,41.39716613,3
-79.868714,41.414041,-79.84568047,41.4034898,3
-79.866249,41.413769,-79.83541036,41.40016964,3
-79.862739,41.413612,-79.83978951,41.4065218,3
-79.85979,41.412795,-79.83747343,41.41656779,3
-79.857881,41.412119,-79.84447677,41.40451637,3
-79.856031,41.411903,-79.83664085,41.40737957,3
-79.85476,41.411755,-79.84314812,41.40622798,3
-79.853885,41.411498,-79.84343261,41.40461959,3
-79.853291,41.410997,-79.8242764,41.39185398,3
-79.853821,41.410123,-79.82775899,41.39640207,3
-79.855308,41.408661,-79.84512553,41.40491069,3
-79.856539,41.407314,-79.83592698,41.40536081,3
-79.856752,41.406324,-79.83988074,41.40820456,3
-79.856956,41.405372,-79.84081679,41.40545179,3
-79.856715,41.403469,-79.83536996,41.39971898,3
-79.856902,41.402232,-79.82695716,41.40010403,3
-79.855877,41.40176,-79.82501886,41.39559738,3
-79.855856,41.401801,-79.83361144,41.40506623,3
-79.855822,41.401872,-79.84024056,41.41459912,3
-79.855766,41.401983,-79.83025877,41.39804457,3
-79.855446,41.402627,-79.83863673,41.40613346,3
-79.855411,41.402696,-79.85129423,41.40294084,3
-79.855354,41.402811,-79.84311586,41.38626295,3
-79.855263,41.402995,-79.84287166,41.40599995,3
-79.855364,41.403188,-79.83992173,41.40624013,3
-79.855157,41.403837,-79.83998777,41.41446153,3
-79.855136,41.403911,-79.83355445,41.39506056,3
-79.854906,41.404649,-79.82538542,41.38919553,3
-79.854601,41.405624,-79.84086209,41.40602418,3
-79.854509,41.405916,-79.83962626,41.39591063,3
-79.854412,41.406227,-79.83540646,41.40555462,3
-79.853874,41.407941,-79.82554198,41.38982032,3
-79.854604,41.408313,-79.85360827,41.40317031,3
-79.854543,41.408386,-79.83877174,41.40484957,3
-79.854447,41.408488,-79.82731913,41.39449852,3
-79.854018,41.408945,-79.82963386,41.39628791,3
-79.853999,41.408963,-79.83771864,41.39820451,3
-79.853394,41.409591,-79.83720484,41.40452363,3
-79.853061,41.409978,-79.82816473,41.39484937,3
-79.852835,41.410309,-79.83711685,41.39344015,3
-79.852758,41.410467,-79.82438125,41.39607646,3
-79.852662,41.41067,-79.82247293,41.39080123,3
-79.852529,41.411078,-79.82639567,41.39853822,3
-79.852524,41.411122,-79.83107704,41.39391617,3
-79.852468,41.411346,-79.82600045,41.3959377,3
-79.852456,41.411449,-79.83345874,41.39418153,3
-79.852434,41.411666,-79.83957757,41.38542074,3
-79.852436,41.411725,-79.83417238,41.39453844,3
-79.85245,41.412058,-79.8454626,41.4098595,3
-79.85254,41.412417,-79.84760009,41.38787098,3
-79.852596,41.412564,-79.83245366,41.39613966,3
-79.852685,41.412794,-79.83461221,41.39678291,3
-79.852751,41.41291,-79.83969931,41.40355345,3
-79.852709,41.41293,-79.8365593,41.39604663,3
-79.852606,41.412963,-79.84844267,41.40428265,3
-79.852541,41.413012,-79.83669347,41.40770363,3
-79.852484,41.41313,-79.83402928,41.39510829,3
-79.852421,41.413307,-79.83173056,41.39398392,3
-79.85232,41.413596,-79.82551114,41.39553589,3
-79.850602,41.413311,-79.84029059,41.40572275,3
-79.850316,41.414195,-79.84341983,41.40582256,3
-79.850143,41.414731,-79.8274401,41.39963643,3
-79.850067,41.414974,-79.82796779,41.39606959,3
-79.849535,41.414889,-79.83154107,41.39419782,3
-79.849426,41.415234,-79.84774144,41.40440598,3
-79.849929,41.415332,-79.84392733,41.40390363,3
-79.849733,41.415938,-79.83608491,41.40410669,3
-79.849439,41.415964,-79.83595546,41.40559106,3
-79.848986,41.416003,-79.84677211,41.40257165,3
-79.848981,41.415959,-79.82345864,41.39044038,3
-79.848944,41.415634,-79.83768201,41.40484467,3
-79.847397,41.415737,-79.84049655,41.40597487,3
-79.847571,41.416923,-79.83568564,41.39759032,3
-79.845444,41.417083,-79.84512938,41.40463178,3
-79.840543,41.417452,-79.85368779,41.4030932,3
-79.839115,41.41756,-79.85054998,41.40326882,3
-79.838891,41.41748,-79.82944647,41.39955087,3
-79.838596,41.417431,-79.8299009,41.39822739,3
-79.838311,41.417429,-79.83283456,41.39452337,3
-79.838293,41.417429,-79.82423015,41.38979687,3
-79.838063,41.41746,-79.8263704,41.39186929,3
-79.8378,41.417523,-79.83991449,41.41505857,3
-79.83751,41.417617,-79.83143089,41.40328886,3
-79.837188,41.417743,-79.82944641,41.39424396,3
-79.837036,41.417799,-79.83894405,41.39599101,3
-79.837002,41.417811,-79.84298552,41.40591871,3
-79.836857,41.417864,-79.83267167,41.3988926,3
-79.836728,41.417906,-79.83849519,41.4058275,3
-79.83669,41.417879,-79.83733777,41.40514235,3
-79.836417,41.417635,-79.83601656,41.39799222,3
-79.836376,41.417595,-79.8316175,41.40044533,3
-79.835854,41.417112,-79.83690608,41.40510532,3
-79.835683,41.41695,-79.83961045,41.41380875,3
-79.835213,41.416512,-79.83815783,41.41611971,3
-79.834922,41.416241,-79.82277187,41.39172835,3
-79.834581,41.415923,-79.83631987,41.40895011,3
-79.833512,41.414925,-79.83085741,41.39750031,3
-79.83353,41.414794,-79.84376778,41.40537211,3
-79.833556,41.414607,-79.82514777,41.38995266,3
-79.833578,41.414415,-79.83440735,41.39391315,3
-79.833614,41.414117,-79.84023571,41.40641033,3
-79.833586,41.413766,-79.83656388,41.4062493,3
-79.833508,41.413445,-79.83897251,41.41569678,3
-79.833448,41.413293,-79.82592375,41.39543294,3
-79.833308,41.412938,-79.83611986,41.39810438,3
-79.833225,41.412723,-79.8234859,41.39115213,3
-79.833195,41.412624,-79.83266513,41.3999224,3
-79.833175,41.412381,-79.83503369,41.40407056,3
-79.833194,41.412284,-79.83836889,41.40564634,3
-79.833213,41.412251,-79.84874388,41.40367116,3
-79.83339,41.411964,-79.8461364,41.40528507,3
-79.833882,41.411408,-79.82431043,41.39601646,3
-79.834376,41.410925,-79.8490372,41.40366395,3
-79.834653,41.410676,-79.83558029,41.39928951,3
-79.83492,41.410437,-79.83804221,41.40519953,3
-79.835178,41.410192,-79.82608636,41.39864802,3
-79.83537,41.410007,-79.82538874,41.39114216,3
-79.835482,41.409902,-79.8887878,41.38154936,4
-79.835909,41.40943,-79.88333634,41.38359045,4
-79.835914,41.409421,-79.87322293,41.4055974,4
-79.836005,41.409285,-79.87274457,41.38876281,4
-79.836035,41.409187,-79.8806506,41.38089035,4
-79.836071,41.409071,-79.86142392,41.38492679,4
-79.836034,41.408897,-79.88284243,41.38105757,4
-79.835958,41.408678,-79.88095099,41.38381123,4
-79.835791,41.408353,-79.87070503,41.38900865,4
-79.835673,41.408155,-79.88869179,41.38622562,4
-79.835634,41.408101,-79.87402621,41.38251683,4
-79.83554,41.407973,-79.88498696,41.39424109,4
-79.835419,41.407905,-79.88916497,41.38092904,4
-79.835289,41.407832,-79.88304459,41.39754753,4
-79.835242,41.407813,-79.88055675,41.38406161,4
-79.834993,41.407715,-79.88810306,41.3858461,4
-79.834688,41.407588,-79.88787265,41.3857569,4
-79.834662,41.407577,-79.8824783,41.38380557,4
-79.834512,41.407496,-79.88098027,41.38369762,4
