polygonLon,polygonLat,addressLon,addressLat,clusterNum
,,-80.0732792,41.0584864,3
,,-80.0575928,41.0580447,3
,,-80.0526603,41.0665338,3
,,-80.0677465,41.0592964,3
,,-80.0565039,41.0599496,3
,,-80.0562884,41.0600338,3
,,-80.0380027,41.0576438,3
,,-80.0573157,41.0709505,3
,,-80.0384224,41.0571407,3
,,-80.0586624,41.0692736,3
,,-80.0528828,41.0663853,3
,,-80.0384305,41.0579253,3
,,-80.0553832,41.0602,3
,,-80.0559982,41.061815,3
,,-80.0514557,41.0549571,3
,,-80.0351983,41.0568505,3
,,-80.0545377,41.0745449,3
,,-80.0366948,41.0548898,3
,,-80.0636937,41.0346418,3
,,-80.0532928,41.0643562,3
,,-80.0512693,41.051611,3
,,-80.051123,41.0579183,3
,,-80.083686,41.0471751,3
,,-80.0731012,41.0588847,3
,,-80.0402627,41.074124,3
,,-80.0597702,41.0665507,3
,,-80.0562181,41.0599268,3
,,-80.0670468,41.0728817,3
,,-80.0371025,41.058481,3
,,-80.0527691,41.0673512,3
,,-80.0501635,41.0472856,3
,,-80.0528128,41.0602604,3
,,-80.0371603,41.056847,3
,,-80.0522371,41.0708554,3
,,-80.0554562,41.0580803,3
,,-80.0659643,41.0384877,3
,,-80.0613847,41.0685005,3
,,-80.0571901,41.0703826,3
,,-80.0521409,41.0654337,3
,,-80.0547431,41.0777915,3
,,-80.0681137,41.063662,3
,,-80.0526742,41.0674068,3
,,-80.0550703,41.0577838,3
,,-80.0584699,41.0694329,3
,,-80.0608307,41.0738568,3
,,-80.0629178,41.0627991,3
,,-80.0633557,41.0730536,3
,,-80.0581464,41.064293,3
,,-80.0624401,41.0758744,3
,,-80.0658019,41.0628408,3
,,-80.0581899,41.0577366,3
,,-80.0546059,41.0580623,3
,,-80.064162,41.0628128,3
,,-80.0600965,41.067837,3
,,-80.0542319,41.0743663,3
,,-80.0480183,41.0525942,3
,,-80.0513863,41.0534631,3
,,-80.037161,41.0570193,3
,,-80.0348077,41.0709185,3
,,-80.0558909,41.0593976,3
,,-80.0367008,41.0551168,3
,,-80.0612345,41.0683806,3
,,-80.0578615,41.0633453,3
,,-80.0740541,41.0646147,3
,,-80.0526262,41.0587372,3
,,-80.0621139,41.0690496,3
,,-80.0535453,41.0629402,3
,,-80.0572828,41.070625,3
,,-80.0734317,41.0795552,3
,,-80.037164,41.0573008,3
,,-80.0518689,41.0592624,3
,,-80.0375828,41.0570124,3
,,-80.0474757,41.0498632,3
,,-80.0563357,41.0752522,3
,,-80.0379936,41.057296,3
,,-80.0558591,41.0633367,3
,,-80.0697086,41.0596207,3
,,-80.0448104,41.0610605,3
,,-80.0496622,41.0454304,3
,,-80.0526858,41.0647737,3
,,-80.0521424,41.0684695,3
,,-80.0388454,41.0576077,3
,,-80.0629748,41.0614673,3
,,-80.0382055,41.0555004,3
,,-80.0520613,41.0760615,3
,,-80.0380019,41.0578102,3
,,-80.0585574,41.0735572,3
,,-80.0525149,41.0663289,3
,,-80.0367089,41.055042,3
,,-80.0461532,41.047275,3
,,-80.0599361,41.0666727,3
,,-80.055165,41.0738241,3
,,-80.0351968,41.0568879,3
,,-80.0545766,41.0586521,3
,,-80.0524019,41.0678814,3
,,-80.0657066,41.0828357,3
,,-80.0367023,41.0551906,3
,,-80.054799,41.058054,3
,,-80.0849082,41.0500739,3
,,-80.0616642,41.0895318,3
,,-80.0573849,41.0711372,3
,,-80.0603892,41.0729717,3
,,-80.0371709,41.057665,3
,,-80.0563096,41.0625804,3
,,-80.0614714,41.0681013,3
,,-80.0529148,41.0659966,3
,,-80.0607398,41.0673998,3
,,-80.0480116,41.0680661,3
,,-80.0563515,41.0733238,3
,,-80.0649307,41.0725402,3
,,-80.0885978,41.0472581,3
,,-80.0614863,41.0685806,3
,,-80.0525883,41.0375241,3
,,-80.0574906,41.0646988,3
,,-80.0562332,41.0636586,3
,,-80.0720723,41.0607051,3
,,-80.0549797,41.0742756,3
,,-80.0506341,41.0519758,3
,,-80.0603889,41.0718385,3
,,-80.055762,41.0579283,3
,,-80.0522123,41.0738173,3
,,-80.0718298,41.056304,3
,,-80.0639015,41.0728863,3
,,-80.0481531,41.0681975,3
,,-80.0537113,41.0644546,3
,,-80.0603786,41.0731015,3
,,-80.0586341,41.0751321,3
,,-80.0702535,41.056492,3
,,-80.064868,41.0599524,3
,,-80.0515925,41.0649679,3
,,-80.0598984,41.0715802,3
,,-80.0431188,41.0551878,3
,,-80.0551165,41.0626441,3
,,-80.0404523,41.0663962,3
,,-80.0609962,41.0613954,3
,,-80.0640275,41.0596887,3
,,-80.052423,41.0670339,3
,,-80.0587934,41.0726097,3
,,-80.0483889,41.0436073,3
,,-80.0529395,41.0718296,3
,,-80.0446787,41.0478175,3
,,-80.0520643,41.0758164,3
,,-80.0510002,41.0506209,3
,,-80.0550382,41.0583274,3
